delaware	man-made	too-big-for-backpack	place
delegate	man-made	fits-in-backpack	person
deli	man-made	too-big-for-backpack	place
deliverer	man-made	fits-in-backpack	person
delivery	man-made	size-varies	abstract
deliveryman	man-made	fits-in-backpack	person
deliveryperson	man-made	size-varies	person
deliworker	man-made	size-varies	person
dell	natural	too-big-for-backpack	place
democracy	abstract	size-varies	abstract
democrat	man-made	size-varies	person
democrats	man-made	size-varies	person
demolition	man-made	size-varies	abstract
demon	both	size-varies	other
den	natural	too-big-for-backpack	place
denim	man-made	fits-in-backpack	clothing
denims	man-made	fits-in-backpack	clothing
denominator	abstract	size-varies	abstract
dental	man-made	size-varies	other
dentist	man-made	size-varies	person
dentistry	man-made	size-varies	abstract
denture	man-made	fits-in-backpack	other
dentures	man-made	fits-in-backpack	other
deodarant	man-made	fits-in-backpack	household
deodorant	man-made	fits-in-backpack	household
department	man-made	too-big-for-backpack	place
departure	abstract	size-varies	abstract
dependency	abstract	size-varies	abstract
depositor	man-made	size-varies	person
depot	man-made	too-big-for-backpack	place
depression	abstract	size-varies	abstract
depressor	man-made	fits-in-backpack	tool
derby	man-made	fits-in-backpack	clothing
descendant	both	size-varies	person
descendants	both	size-varies	person
descent	abstract	size-varies	abstract
desert	natural	too-big-for-backpack	place
deserter	man-made	size-varies	person
design	man-made	size-varies	abstract
designer	man-made	size-varies	person
desire	abstract	size-varies	abstract
desk	man-made	too-big-for-backpack	household
desklamp	man-made	fits-in-backpack	household
desks	man-made	too-big-for-backpack	household
desktop	man-made	fits-in-backpack	electronics
despair	abstract	size-varies	abstract
despot	man-made	size-varies	person
dessert	man-made	fits-in-backpack	food
destroyer	man-made	too-big-for-backpack	vehicle
detailer	man-made	size-varies	person
detainee	man-made	size-varies	person
detective	man-made	size-varies	person
detector	man-made	fits-in-backpack	tool
detergent	man-made	fits-in-backpack	household
detonator	man-made	fits-in-backpack	tool
detroit	man-made	too-big-for-backpack	place
devastation	abstract	size-varies	abstract
develop	abstract	size-varies	abstract
developer	man-made	size-varies	person
device	man-made	fits-in-backpack	electronics
devil	both	size-varies	other
devilfish	natural	size-varies	animal
devourer	natural	size-varies	animal
diabetes	natural	size-varies	abstract
diabetic	natural	size-varies	person
diagram	man-made	fits-in-backpack	abstract
dial	man-made	fits-in-backpack	tool
dialer	man-made	fits-in-backpack	electronics
diamond	natural	fits-in-backpack	other
diamondback	natural	fits-in-backpack	animal
diamonds	natural	fits-in-backpack	other
diaper	man-made	fits-in-backpack	clothing
diaphragm	natural	fits-in-backpack	other
diarrhea	natural	size-varies	abstract
diary	man-made	fits-in-backpack	other
dice	man-made	fits-in-backpack	other
dick	natural	fits-in-backpack	other
dictator	man-made	size-varies	person
dictionary	man-made	fits-in-backpack	other
diesel	man-made	fits-in-backpack	other
diet	both	size-varies	food
dietician	man-made	size-varies	person
different	abstract	size-varies	abstract
difficulty	abstract	size-varies	abstract
diffuser	man-made	fits-in-backpack	household
digestion	natural	size-varies	abstract
digger	man-made	too-big-for-backpack	vehicle
digital	man-made	size-varies	electronics
digits	natural	fits-in-backpack	other
dignity	abstract	size-varies	abstract
dike	man-made	too-big-for-backpack	place
dildo	man-made	fits-in-backpack	other
dime	man-made	fits-in-backpack	other
dimonds	natural	fits-in-backpack	other
dimple	natural	fits-in-backpack	other
dinasour	natural	too-big-for-backpack	animal
diner	man-made	too-big-for-backpack	place
dinghy	man-made	too-big-for-backpack	vehicle
dingy	man-made	too-big-for-backpack	place
dinner	man-made	fits-in-backpack	food
dinnerware	man-made	fits-in-backpack	household
dinosaur	natural	too-big-for-backpack	animal
dinosaurs	natural	too-big-for-backpack	animal
diode	man-made	fits-in-backpack	electronics
dioxoide	natural	fits-in-backpack	other
dip	man-made	fits-in-backpack	food
diploma	man-made	fits-in-backpack	abstract
diplomat	both	fits-in-backpack	person
dipper	both	fits-in-backpack	tool
direct	abstract	size-varies	other
direction	abstract	size-varies	abstract
director	both	fits-in-backpack	person
dirt	natural	size-varies	other
dirty	abstract	size-varies	other
disability	abstract	size-varies	abstract
disaster	both	size-varies	abstract
disciple	both	fits-in-backpack	person
discipline	abstract	size-varies	abstract
disclaimer	man-made	fits-in-backpack	abstract
discount	man-made	size-varies	abstract
discovery	abstract	size-varies	abstract
discussion	abstract	size-varies	abstract
disease	natural	size-varies	abstract
disguise	man-made	fits-in-backpack	clothing
disgust	abstract	size-varies	abstract
dish	man-made	fits-in-backpack	household
dishcloth	man-made	fits-in-backpack	household
dishes	man-made	fits-in-backpack	household
dishsoap	man-made	fits-in-backpack	household
dishtowel	man-made	fits-in-backpack	household
dishware	man-made	fits-in-backpack	household
dishwasher	man-made	too-big-for-backpack	electronics
dishwashesr	man-made	too-big-for-backpack	electronics
dishwater	both	size-varies	other
diskette	man-made	fits-in-backpack	electronics
dislocation	natural	size-varies	abstract
disney	man-made	size-varies	other
disneyland	man-made	too-big-for-backpack	place
dispatcher	both	fits-in-backpack	person
dispensary	man-made	too-big-for-backpack	place
dispenser	man-made	fits-in-backpack	tool
dispensery	man-made	too-big-for-backpack	place
display	man-made	size-varies	electronics
dissembler	both	fits-in-backpack	person
distict	abstract	size-varies	other
distillery	man-made	too-big-for-backpack	place
ditch	both	too-big-for-backpack	place
diva	both	fits-in-backpack	person
diver	both	fits-in-backpack	person
divers	both	fits-in-backpack	person
divider	man-made	fits-in-backpack	tool
dividers	man-made	fits-in-backpack	tool
divinity	abstract	size-varies	abstract
division	abstract	size-varies	abstract
divorcee	both	fits-in-backpack	person
dj	both	fits-in-backpack	person
dmz	man-made	size-varies	place
doberman	natural	too-big-for-backpack	animal
doc	both	fits-in-backpack	person
dock	man-made	too-big-for-backpack	place
docket	man-made	fits-in-backpack	abstract
dockworker	both	fits-in-backpack	person
dockyard	man-made	too-big-for-backpack	place
doctor	both	fits-in-backpack	person
doctors	both	fits-in-backpack	person
document	man-made	fits-in-backpack	abstract
documentarians	both	fits-in-backpack	person
documentation	man-made	size-varies	abstract
documents	man-made	size-varies	abstract
dodge	both	size-varies	vehicle
dodger	both	fits-in-backpack	person
dodo	natural	fits-in-backpack	animal
dog	natural	size-varies	animal
dogcatcher	both	fits-in-backpack	person
doggy	natural	size-varies	animal
doghouse	man-made	too-big-for-backpack	household
doging	abstract	size-varies	other
dogs	natural	size-varies	animal
dogwood	natural	too-big-for-backpack	plant
doily	man-made	fits-in-backpack	household
doll	man-made	fits-in-backpack	household
dollar	man-made	fits-in-backpack	abstract
dollars	man-made	size-varies	abstract
dollhouse	man-made	too-big-for-backpack	household
dollop	both	fits-in-backpack	food
dolls	man-made	size-varies	household
dolphin	natural	too-big-for-backpack	animal
domain	abstract	size-varies	abstract
dome	man-made	too-big-for-backpack	place
domestic	abstract	size-varies	other
dominoes	man-made	fits-in-backpack	other
donation	abstract	size-varies	abstract
donations	abstract	size-varies	abstract
done	abstract	size-varies	other
donkey	natural	too-big-for-backpack	animal
donkeys	natural	too-big-for-backpack	animal
donor	both	fits-in-backpack	person
donut	man-made	fits-in-backpack	food
doodad	man-made	fits-in-backpack	other
door	man-made	too-big-for-backpack	household
doorbell	man-made	fits-in-backpack	electronics
doorframe	man-made	too-big-for-backpack	household
doorkeeper	both	fits-in-backpack	person
doorknob	man-made	fits-in-backpack	tool
doorknocker	man-made	fits-in-backpack	tool
doorman	both	fits-in-backpack	person
doormat	man-made	fits-in-backpack	household
doornail	man-made	fits-in-backpack	tool
doorpost	man-made	too-big-for-backpack	other
doorstep	man-made	too-big-for-backpack	other
doorstop	man-made	fits-in-backpack	household
doorway	man-made	too-big-for-backpack	place
dope	man-made	fits-in-backpack	other
doppelganger	both	size-varies	person
doritos	man-made	fits-in-backpack	food
dorm	man-made	too-big-for-backpack	place
dormitory	man-made	too-big-for-backpack	place
dosage	man-made	fits-in-backpack	abstract
dossier	man-made	fits-in-backpack	other
douche	man-made	fits-in-backpack	other
dough	man-made	fits-in-backpack	food
doughnut	man-made	fits-in-backpack	food
dove	natural	fits-in-backpack	animal
dowel	man-made	fits-in-backpack	tool
downtown	man-made	too-big-for-backpack	place
dowry	abstract	abstract	abstract
dracula	both	size-varies	person
dragon	both	size-varies	animal
dragonfly	natural	fits-in-backpack	animal
drain	man-made	size-varies	tool
drainage	both	size-varies	other
drainer	man-made	fits-in-backpack	household
drainpipe	man-made	too-big-for-backpack	tool
drama	abstract	abstract	abstract
dramatics	abstract	abstract	abstract
dramatist	both	size-varies	person
drape	man-made	fits-in-backpack	clothing
drapery	man-made	too-big-for-backpack	household
draw	both	abstract	abstract
drawer	man-made	fits-in-backpack	household
drawing	man-made	fits-in-backpack	other
dream	abstract	abstract	abstract
dreamcatcher	man-made	fits-in-backpack	household
dreaming	abstract	abstract	abstract
dreams	abstract	abstract	abstract
dregs	natural	fits-in-backpack	other
dremel	man-made	fits-in-backpack	tool
dress	man-made	fits-in-backpack	clothing
dresser	man-made	too-big-for-backpack	household
dressing	man-made	fits-in-backpack	food
dribbler	both	size-varies	person
drift	natural	size-varies	other
drifter	both	size-varies	person
drill	man-made	fits-in-backpack	tool
driller	both	size-varies	person
drink	man-made	fits-in-backpack	food
drinker	both	size-varies	person
drinking	abstract	abstract	abstract
drinks	man-made	fits-in-backpack	food
drive	abstract	abstract	abstract
drive-in	man-made	too-big-for-backpack	place
driver	both	size-varies	person
drivers	man-made	fits-in-backpack	tool
driveway	man-made	too-big-for-backpack	place
driving	abstract	abstract	abstract
drone	man-made	fits-in-backpack	vehicle
drop	natural	fits-in-backpack	other
dropout	both	size-varies	person
droppings	natural	fits-in-backpack	other
drowning	abstract	abstract	other
drug	man-made	fits-in-backpack	other
druggie	both	size-varies	person
druggist	both	size-varies	person
drugs	man-made	fits-in-backpack	other
drugstore	man-made	too-big-for-backpack	place
drum	man-made	fits-in-backpack	tool
drummer	both	size-varies	person
drumming	abstract	abstract	abstract
drums	man-made	too-big-for-backpack	tool
drumstick	man-made	fits-in-backpack	tool
drunkard	both	size-varies	person
drunkenness	abstract	abstract	abstract
dry	natural	abstract	abstract
dryer	man-made	too-big-for-backpack	household
drywall	man-made	too-big-for-backpack	other
duck	natural	fits-in-backpack	animal
duckboat	man-made	too-big-for-backpack	vehicle
ducktail	man-made	fits-in-backpack	clothing
duckweed	natural	fits-in-backpack	plant
dude	both	size-varies	person
duel	abstract	abstract	abstract
dueler	both	size-varies	person
duelist	both	size-varies	person
duet	abstract	abstract	abstract
duffel	man-made	fits-in-backpack	clothing
dugout	man-made	too-big-for-backpack	place
duke	both	size-varies	person
dumbbell	man-made	fits-in-backpack	tool
dumbell	man-made	fits-in-backpack	tool
dumbwaiter	man-made	too-big-for-backpack	household
dummy	man-made	size-varies	other
dump	man-made	too-big-for-backpack	place
dumplings	man-made	fits-in-backpack	food
dumpster	man-made	too-big-for-backpack	tool
dumptruck	man-made	too-big-for-backpack	vehicle
dunce	both	size-varies	person
dune	natural	too-big-for-backpack	place
dung	natural	fits-in-backpack	other
dungeon	man-made	too-big-for-backpack	place
duplex	man-made	too-big-for-backpack	place
dust	both	fits-in-backpack	other
duster	man-made	fits-in-backpack	tool
dustmite	natural	fits-in-backpack	animal
dustpan	man-made	fits-in-backpack	tool
duty	abstract	size-varies	abstract
dvd	man-made	fits-in-backpack	electronics
dwarf	both	fits-in-backpack	person
dweller	person	size-varies	person
dwelling	man-made	too-big-for-backpack	place
dying	natural	size-varies	abstract
dyke	both	too-big-for-backpack	place
dynamite	man-made	fits-in-backpack	tool
e-mail	man-made	size-varies	abstract
eagle	natural	fits-in-backpack	animal
eagles	natural	fits-in-backpack	animal
ear	natural	fits-in-backpack	animal
earbuds	man-made	fits-in-backpack	electronics
eardrop	man-made	fits-in-backpack	clothing
eardrum	natural	fits-in-backpack	animal
